NUMCPT,NOMCLI,TYPE_CLIENT,SECTEUR_CLIENT,CONSOLIDATION_CLIENT,CODAME,CODGVR,SERVICE_TYPE
674832,MIN.JUSTICE   DIRECTION  REG. DE LA JUSTICE,GENERAL,ADMINISTRATION,DIR.REG.JUSTICE,MIN.JUSTICE DROITS HOMME,,
674842,MIN.TOURISISME,GENERAL,ADMINISTRATION,MIN.TOURIS.COMM.ART.,MIN.TOURIS.COMM.ART.,,
674852,"MIN.ENS.SUP.RECH.SC.TECH. RESTAURANT UNIVERSITAIRE  "" ONSS """,GENERAL,ADMINISTRATION,"RESTAURANT UNIVERSITAIRE  "" ONSS """,MIN.ENS.SUP.RECH.SC.,,
674862,MIN.AFF.SOC. CENTRE DE DEFENSE ET D'INTEGRATION SOCIALES,GENERAL,ADMINISTRATION,CENTRE DE DEFENSE ET D'INTEGRATION SOCIALES,MIN.AFF.FEM.FAM.ENF.,,
674872,MIN.AFF.FEM.FAM. COMMISSARIAT REG. AFF. FEM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
674882,MIN.ENS.SUP.RECH.SC.TECH.  INSTITUT PREP.AUX ETUDES D'INGENIEURS,GENERAL,ADMINISTRATION,INSTITUT PREP.AUX ETUDES D'INGENIEURS,MIN.ENS.SUP.RECH.SC.,,
674892,MIN.JUSTICE DROITS HOMME  CENTRE DE REEDUCATION DES MINEURS,GENERAL,ADMINISTRATION,CENTRE DE REEDUCATION DES MINEURS,MIN.JUSTICE DROITS HOMME,,
674902,MIN.JUSTICE DROITS HOMME   PRISON DE KEBILI,GENERAL,ADMINISTRATION,PRISON DE KEBILI,MIN.JUSTICE DROITS HOMME,,
674912,MIN.JEUN.SPORTS FEMME FAMILLE COMMISSARIAT REG. FEMME FAMILLE,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
674922,MIN.ENS.SUP.RECH.SC.TECH.  CENTRE  UNIV.D'ANIM.CULT.SPORT.,GENERAL,ADMINISTRATION,CENTRE  UNIV.D'ANIM.CULT.SPORT.,MIN.ENS.SUP.RECH.SC.,,
674932,MIN.JEUN.SPRT.FEMM.FAM.  COMMISSARIAT REG. FEMM. FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
674942,MIN.ENS.SUP.RECH.SC.TECH. CENTRE UNIV.D'ANIM.CULT.SPORT.,GENERAL,ADMINISTRATION,CENTRE UNIV.D'ANIM.CULT.SPORT.,MIN.ENS.SUP.RECH.SC.,,
674952,MINJEUN.SPORTS  CENTRE D'ATHLETISME,GENERAL,ADMINISTRATION,CENTRE D'ATHLETISME,MIN.JEUN.SPORTS EDUC.PHYS.,,
674962,MIN.EDUC. ECOLE PREPARATOIRE  PILOTE,GENERAL,ADMINISTRATION,MIN.EDUC. ECOLE PREPARATOIRE  PILOTE,MIN.EDUC.,,
674972,MIN.ENS.SUP.RECH.SC. INSTANCE NLE.DE L'EVAL.ASS.QUAL.ACCR.,GENERAL,ADMINISTRATION,MIN.ENS.SUP.RECH.SC. INSTANCE NLE.DE L'EVAL.ASS.QUAL.ACCR.,MIN.ENS.SUP.RECH.SC.,,
674982,MIN.ENS.SUP.RECH.SC.TECH.  AGENCE TECHNIQUE DES TELECOMMUNICATIONS,GENERAL,ADMINISTRATION,AGENCE TECHNIQUE DES TELECOMMUNICATIONS,MIN.ENS.SUP.RECH.SC.,,
674992,MIN.ENS.SUP.RECH.SC.TECH. CENTRE UNIV.D'ANIM.CULT.SPORTIF,GENERAL,ADMINISTRATION,CENTRE UNIV.D'ANIM.CULT.SPORTIF,MIN.ENS.SUP.RECH.SC.,,
675012,MIN.EDUC.FORM.LYCEE RUE H.THAMEUR,GENERAL,ADMINISTRATION,LYCEE RUE H.THAMEUR,MIN.EDUC.,,
675022,MIN.EDUC.FORM.COLLEGE SEC. ZHANA,GENERAL,ADMINISTRATION,COLLEGE SEC. ZHANA,MIN.EDUC.,,
675032,MIN.EDUC.FORM.ECOLE DES METIERS,GENERAL,ADMINISTRATION,ECOLE DES METIERS,MIN.EDUC.,,
675042,MIN.EDUC.FORM.ECOLE DES METIERS,GENERAL,ADMINISTRATION,ECOLE DES METIERS,MIN.EDUC.,,
675052,MIN.ENS.SUP.RECH.SC.TECH.FACULTE DES SC.JURIDIQUES ECONOMIQUES ET DE,GENERAL,ADMINISTRATION,FACULTE DES SC.JURIDIQUES ECONOMIQUES ET DE,MIN.ENS.SUP.RECH.SC.,,
675062,MIN.EDUC.FORM.LYCEE 2 MARS 1934,GENERAL,ADMINISTRATION,LYCEE 2 MARS 1934,MIN.EDUC.,,
675072,MIN.EDUC.FORM.ECOLE PREP.IBN ABI DHAIEF,GENERAL,ADMINISTRATION,ECOLE PREP.IBN ABI DHAIEF,MIN.EDUC.,,
675082,MIN.EDUC.FORM.LYCEE ABOUL KACEM CHEBBI,GENERAL,ADMINISTRATION,LYCEE ABOUL KACEM CHEBBI,MIN.EDUC.,,
675092,MIN.AGRIC.ENV.RESS.HYD.INSTITUT SYLVOPASTORAL,GENERAL,ADMINISTRATION,INSTITUT SYLVOPASTORAL,MIN.AGRIC.ENV.RESS.HYD.,,
675102,MIN.AGRIC.ENV.RESS.HYD.LYCEE AGRICOLE DE BOULIFA,GENERAL,ADMINISTRATION,LYCEE AGRICOLE DE BOULIFA,MIN.AGRIC.ENV.RESS.HYD.,,
675112,MIN.ENS.SUP.RECH.SC.TECH.FOYER UNIVERSITAIRE MAHMOUD MESSAADI,GENERAL,ADMINISTRATION,FOYER UNIVERSITAIRE MAHMOUD MESSAADI,MIN.ENS.SUP.RECH.SC.,,
675122,MIN.EDUC.FORM.LYCEE HEDI CHAKER,GENERAL,ADMINISTRATION,LYCEE HEDI CHAKER,MIN.EDUC.,,
675132,MIN.EDUC.FORM.ECOLE PREP.DE HENCHIR METHLINE,GENERAL,ADMINISTRATION,ECOLE PREP.DE HENCHIR METHLINE,MIN.EDUC.,,
675142,MIN.EDUC.FORM.LYCEE MIXTE DE BEJA,GENERAL,ADMINISTRATION,LYCEE MIXTE DE BEJA,MIN.EDUC.,,
675152,MIN.EDUC.FORM.LYCEE DU SERS,GENERAL,ADMINISTRATION,LYCEE DU SERS,MIN.EDUC.,,
675162,MIN.EDUC.FORM.ECOLE PREPARATOIRE HENCHIR METHLINE,GENERAL,ADMINISTRATION,ECOLE PREPARATOIRE HENCHIR METHLINE,MIN.EDUC.,,
675172,MIN.EDUC.FORM.COLLEGE SECONDAIRE KEF,GENERAL,ADMINISTRATION,COLLEGE SECONDAIRE KEF,MIN.EDUC.,,
675182,MIN.EDUC.FORM.INST.SUP.DE FORM.DES MAITRE,GENERAL,ADMINISTRATION,INST.SUP.DE FORM.DES MAITRE,MIN.EDUC.,,
675192,MIN.EDUC.FORM.CENTRE REG.DE L'EDUC.ET DE LA FORM.CONTINUE,GENERAL,ADMINISTRATION,CENTRE REG.DE L'EDUC.ET DE LA FORM.CONTINUE,MIN.EDUC.,,
675202,MIN.EDUC.FORM.ECOLE PREP.DE TOUIREF,GENERAL,ADMINISTRATION,ECOLE PREP.DE TOUIREF,MIN.EDUC.,,
675212,MIN.EDUC.FORM.ECOLE PREPARATOIRE DE BORJ EL IFA,GENERAL,ADMINISTRATION,ECOLE PREPARATOIRE DE BORJ EL IFA,MIN.EDUC.,,
675222,MIN.EDUC.FORM.LYCEE AVENUE DE LA LIBERTE,GENERAL,ADMINISTRATION,LYCEE AVENUE DE LA LIBERTE,MIN.EDUC.,,
675232,LYCEE SECONDAIRE IBN SINA,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE IBN SINA,MIN.EDUC.,,
675242,MIN.EDUC.FORM.ECOLE PREPARATOIRE DE SIDI RABEH,GENERAL,ADMINISTRATION,ECOLE PREPARATOIRE DE SIDI RABEH,MIN.EDUC.,,
675252,MIN.EDUC.FORM.LYCEE SECONDAIRE DE NEBEUR,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE DE NEBEUR,MIN.EDUC.,,
675262,MIN.EDUC.FORM.COLLEGE SEC.PROF.OUM HANI,GENERAL,ADMINISTRATION,COLLEGE SEC.PROF.OUM HANI,MIN.EDUC.,,
675272,MIN.EDUC.FORM. LYCEE FARHAT HACHED,GENERAL,ADMINISTRATION,LYCEE FARHAT HACHED,MIN.EDUC.,,
675282,MIN.AGRIC.ENV.RESS.HYD.CFPA EL MERJA,GENERAL,ADMINISTRATION,CFPA EL MERJA,MIN.AGRIC.ENV.RESS.HYD.,,
675292,MIN.EDUC.FORM.ECOLE PREP. HABIB BOURGUIBA,GENERAL,ADMINISTRATION,ECOLE PREP. HABIB BOURGUIBA,MIN.EDUC.,,
675312,MIN.EDUC.FORM.LYCEE SECONDAIRE DE AIN DRAHEM,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE DE AIN DRAHEM,MIN.EDUC.,,
675322,MIN.EDUC.FORM.LYCEE SECONDAIRE DE BOUSALEM,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE DE BOUSALEM,MIN.EDUC.,,
675342,MIN.EDUC.FORM.LYCEE AV.MONGI SLIM,GENERAL,ADMINISTRATION,LYCEE AV.MONGI SLIM,MIN.EDUC.,,
675352,MIN.EDUC.FORM.LYCEE SECONDAIRE DE GHAR DIMAOU,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE DE GHAR DIMAOU,MIN.EDUC.,,
675362,LYCEE   SECONDAIRE   RUE   AHMED   AMARA    LE   KEF,GENERAL,ADMINISTRATION,LYCEE   SECONDAIRE-  LE KEF,MIN.EDUC.,,
675372,MIN.EDUC.FORM. LYCEE TAHER BEN ACHOUR,GENERAL,ADMINISTRATION,LYCEE TAHER BEN ACHOUR,MIN.EDUC.,,
675382,MIN.EDUC.FORM.LYCEE SECONDAIRE 2 MARS 1934,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE 2 MARS 1934,MIN.EDUC.,,
675392,MIN.AGRIC.ENV.RESS.HYD.CENTRE DE FORM.PROF.AGRICOLE HAKIM-SUD,GENERAL,ADMINISTRATION,CENTRE DE FORM.PROF.AGRICOLE HAKIM-SUD,MIN.AGRIC.ENV.RESS.HYD.,,
675402,MIN.ENS.SUP.RECH.SC.TECH.ECLOLE PREPARATOIRE EL KSOUR,GENERAL,ADMINISTRATION,ECLOLE PREPARATOIRE EL KSOUR,MIN.ENS.SUP.RECH.SC.,,
675412,MIN.EDUC.FORM.LYCEE TECHNIQUE DE BEJA,GENERAL,ADMINISTRATION,LYCEE TECHNIQUE DE BEJA,MIN.EDUC.,,
675422,MIN.EDUC.FORM.LYCEE MIXTE DE SILIANA,GENERAL,ADMINISTRATION,LYCEE MIXTE DE SILIANA,MIN.EDUC.,,
675432,MIN.EDUC.FORM.LYCEE MENZEL JEMIL,GENERAL,ADMINISTRATION,LYCEE MENZEL JEMIL,MIN.EDUC.,,
675442,MIN.EDUC.FORM.LYCEE AVENUE BOURGUIBA DE BEJA,GENERAL,ADMINISTRATION,LYCEE AVENUE BOURGUIBA DE BEJA,MIN.EDUC.,,
675462,MIN.EDUC.FORM.LYCEE SECONDAIRE DE SEJNENE,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE DE SEJNENE,MIN.EDUC.,,
675472,MIN.EDUC.FORM.LYCEE SECONDAIRE DE THIBAR,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE DE THIBAR,MIN.EDUC.,,
675482,MIN.EDUC.FORM.LYCEE DE BARGOU,GENERAL,ADMINISTRATION,LYCEE DE BARGOU,MIN.EDUC.,,
675492,FACULTE DES SCIENCES,GENERAL,ADMINISTRATION,FACULTE DES SCIENCES,MIN.ENS.SUP.RECH.SC.,,
675502,MIN.EDUC.FORM.LYCEE TECHNIQUE MAKTHAR,GENERAL,ADMINISTRATION,LYCEE TECHNIQUE MAKTHAR,MIN.EDUC.,,
675522,MIN.EDUC.FORM.DIR.REG.DE L'ENSEIGNEMENT,GENERAL,ADMINISTRATION,DIR.REG.DE L'ENSEIGNEMENT,MIN.EDUC.,,
675532,COMMISSARIAT  REGIONAL  DE  L'ENSEIGNEMENT    BIZERTE,GENERAL,ADMINISTRATION,COMMISSARIAT  REGIONAL  DE  L'ENSEIGNEMENT    BIZERTE,MIN.EDUC.,,
675542,MIN.EDUC.FORM.DIR.REG.DE L'ENS.,GENERAL,ADMINISTRATION,DIR.REG.DE L'ENS.,MIN.EDUC.,,
675552,MIN.EDUC.FORM.ECOLE DES METIERS 9 AVRIL,GENERAL,ADMINISTRATION,ECOLE DES METIERS 9 AVRIL,MIN.EDUC.,,
675562,MIN.EDUC.FORM.LYCEE DE RAS DJEBEL,GENERAL,ADMINISTRATION,LYCEE DE RAS DJEBEL,MIN.EDUC.,,
675582,MIN.EDUC.FORM.LYCEE SECONDAIRE DE TAJEROUINE,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE DE TAJEROUINE,MIN.EDUC.,,
675592,MIN.EDUC.FORM.DIR.REG.ENS.,GENERAL,ADMINISTRATION,DIR.REG.ENS.,MIN.EDUC.,,
675602,MIN.EDUC.FORM.DIR.REG.ENS.,GENERAL,ADMINISTRATION,DIR.REG.ENS.,MIN.EDUC.,,
675612,MIN.EDUC.FORM.DIRECTION REGIONALE DE L'ENSEIGNEMENT DE JE,GENERAL,ADMINISTRATION,DIRECTION REGIONALE DE L'ENSEIGNEMENT DE JE,MIN.EDUC.,,
675632,MIN.EDUC.FORM.LYCEE SECONDAIRE AMDOUN,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE AMDOUN,MIN.EDUC.,,
675642,MIN.EDUC.FORM.DIRECTION REGIONALE DE L'ENSEIGNEMENT,GENERAL,ADMINISTRATION,DIRECTION REGIONALE DE L'ENSEIGNEMENT,MIN.EDUC.,,
675652,MIN.EDUC.FORM.LYCEE MIXTE DE JERISSA,GENERAL,ADMINISTRATION,LYCEE MIXTE DE JERISSA,MIN.EDUC.,,
675662,MIN.EDUC.FORM.ECOLE PREP. ABI DHIEF DE MENZEL BOURGUIBA,GENERAL,ADMINISTRATION,ECOLE PREP. ABI DHIEF DE MENZEL BOURGUIBA,MIN.EDUC.,,
675682,MIN.ENS.SUP.RECH.SC.TECH.RESTAURANT UNIVERSITAIRE BIZERTE,GENERAL,ADMINISTRATION,RESTAURANT UNIVERSITAIRE BIZERTE,MIN.ENS.SUP.RECH.SC.,,
675692,MIN.EDUC. LYCEE DE BIZERTE,GENERAL,ADMINISTRATION,MIN.EDUC. LYCEE DE BIZERTE,MIN.EDUC.,,
675702,MIN.ENS.SUP.RECH.SC.TECH.INSTITUT SUPERIEUR DES SC.APPLIUQUES ET TECH,GENERAL,ADMINISTRATION,INSTITUT SUPERIEUR DES SC.APPLIUQUES ET TECH,MIN.ENS.SUP.RECH.SC.,,
675712,MIN.EDUC.FORM.LYCEE SEC.IBN ZAIDOUN,GENERAL,ADMINISTRATION,LYCEE SEC.IBN ZAIDOUN,MIN.EDUC.,,
675732,MIN.EDUC.FORM.COLLEGE SECONDAIRE 2 MARS 1934,GENERAL,ADMINISTRATION,COLLEGE SECONDAIRE 2 MARS 1934,MIN.EDUC.,,
675742,MIN.ENS.SUP.RECH.SC.TECH.CITE UNIVERSITAIRE BULLAREGIA,GENERAL,ADMINISTRATION,CITE UNIVERSITAIRE BULLAREGIA,MIN.ENS.SUP.RECH.SC.,,
675752,MIN.EDUC.FORM.ECOLE PREP.IBN ROCHD,GENERAL,ADMINISTRATION,ECOLE PREP.IBN ROCHD,MIN.EDUC.,,
675762,LYCEE  SECONDAIRE   PILOTE     5. RUE  SALAH  AYACH    LE  KEF,GENERAL,ADMINISTRATION,LYCEE  SECONDAIRE PILOTE - LE KEF,MIN.EDUC.,,
675772,MIN.EDUC.FORM.ECOLE PREP. DE JENDOUBA,GENERAL,ADMINISTRATION,ECOLE PREP. DE JENDOUBA,MIN.EDUC.,,
675782,MIN.EDUC.FORM.LYCEE DE ROUHIA,GENERAL,ADMINISTRATION,LYCEE DE ROUHIA,MIN.EDUC.,,
675792,MIN.EDUC.FORM.LYCEE SECONDAIRE 8 FEVRIER 1958,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE 8 FEVRIER 1958,MIN.EDUC.,,
675812,MIN.EDUC.FORM.ECOLE PREPARATOIRE DE JOUMINE,GENERAL,ADMINISTRATION,ECOLE PREPARATOIRE DE JOUMINE,MIN.EDUC.,,
675822,MIN.EDUC.FORM.ECOLE PREPARATOIRE IBN ROCHD,GENERAL,ADMINISTRATION,ECOLE PREPARATOIRE IBN ROCHD,MIN.EDUC.,,
675832,MIN.EDUC.FORM.ECOLE PREPARATOIRE DE BARNOUSSA,GENERAL,ADMINISTRATION,ECOLE PREPARATOIRE DE BARNOUSSA,MIN.EDUC.,,
675842,LYCEE SECONDAIRE DE GAAFOUR,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE DE GAAFOUR,MIN.EDUC.,,
675852,MIN.EDUC.FORM.ECOLE D'APPLIC.- INTERNAT PRIMAIRE,GENERAL,ADMINISTRATION,ECOLE D'APPLIC.- INTERNAT PRIMAIRE,MIN.EDUC.,,
675862,MIN.EDUC.FORM.LYCEE FARHAT HACHED,GENERAL,ADMINISTRATION,LYCEE FARHAT HACHED,MIN.EDUC.,,
675872,MIN.EDUC.FORM.LYCEE SECONDAIRE JUGHURTA,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE JUGHURTA,MIN.EDUC.,,
675882,MIN.EDUC.FORM.ECOLE DES METIERS DE MENZEL JMIL,GENERAL,ADMINISTRATION,ECOLE DES METIERS DE MENZEL JMIL,MIN.EDUC.,,
675892,MIN.EDUC.FORM.ECOLE PREP DE GHEZALA,GENERAL,ADMINISTRATION,ECOLE PREP DE GHEZALA,MIN.EDUC.,,
675902,MIN.EDUC.FORM.COLLEGE SECONDAIRE DE AIN DRAHEM,GENERAL,ADMINISTRATION,COLLEGE SECONDAIRE DE AIN DRAHEM,MIN.EDUC.,,
675912,MIN.EDUC.FORM.ECOLE PREPARATOIRE DE SEJNENE,GENERAL,ADMINISTRATION,ECOLE PREPARATOIRE DE SEJNENE,MIN.EDUC.,,
675922,MIN.EDUC.FORM.ECOLE DES METIERS DE BEJA,GENERAL,ADMINISTRATION,ECOLE DES METIERS DE BEJA,MIN.EDUC.,,
675932,MIN.EDUC.FORM.LYCEE SECONDAIRE FERNANA,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE FERNANA,MIN.EDUC.,,
675942,MIN.AGRIC.ENV.RESS.HYD.ECOLE SUP.D'AGRIC.DU KEF-PROJETS DE RECH.DE,GENERAL,ADMINISTRATION,ECOLE SUP.D'AGRIC.DU KEF-PROJETS DE RECH.DE,MIN.AGRIC.ENV.RESS.HYD.,,
675952,MIN.ENS.SUP.RECH.SC.TECH.CITE UNIVERSITAIRE DE MATEUR,GENERAL,ADMINISTRATION,CITE UNIVERSITAIRE DE MATEUR,MIN.ENS.SUP.RECH.SC.,,
675962,MIN.EDUC.FORM.COLLEGE TECHNIQUE DE TEBOURSOUK,GENERAL,ADMINISTRATION,COLLEGE TECHNIQUE DE TEBOURSOUK,MIN.EDUC.,,
675972,MIN.EDUC.FORM.LYCEE SECONDAIRE 7 NOVEMBRE 87,GENERAL,ADMINISTRATION,LYCEE SECONDAIRE 7 NOVEMBRE 87,MIN.EDUC.,,
675982,MIN.ENS.SUP.RECH.SC.TECH.INST.SUP.DES ETUDES APPLIQUEES EN HUMANITES,GENERAL,ADMINISTRATION,INST.SUP.DES ETUDES APPLIQUEES EN HUMANITES,MIN.ENS.SUP.RECH.SC.,,
675992,MIN.EDUC.FORM.CENTRE REG. DE L'EDUCATION ET DE FORM.CONTI,GENERAL,ADMINISTRATION,CENTRE REG. DE L'EDUCATION ET DE FORM.CONTI,MIN.EDUC.,,
676002,MIN.DEF.NAT.SCE.DES ESSENCES,GENERAL,ADMINISTRATION,SCE.DES ESSENCES,MIN.DEF.NAT.,,
676012,MIN.DEF.NAT.ECOLE PREPARATOIRE DES ACADEMIES MILITAIRES,GENERAL,ADMINISTRATION,ECOLE PREPARATOIRE DES ACADEMIES MILITAIRES,MIN.DEF.NAT.,,
676022,MIN.DEF.NAT.  HOPITAL MILITAIRE DE BIZERTE,GENERAL,ADMINISTRATION,HOPITAL MILITAIRE DE BIZERTE,MIN.DEF.NAT.,,
676032,MIN. JEUN.SPORTS   CENTRE D'ATHLETISME DE RADES,GENERAL,ADMINISTRATION,CENTRE D'ATHLETISME DE RADES,MIN.JEUN.SPORTS EDUC.PHYS.,,
676042,MIN.JEUN.SPORTS  CENTRE D'ATHLETISME DE GABES,GENERAL,ADMINISTRATION,CENTRE D'ATHLETISME DE GABES,MIN.JEUN.SPORTS EDUC.PHYS.,,
676052,MIN.JEUN.SPT.FEM.FAM.  COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676062,MIN.JEUN.SPT.FEM.FAM.  COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676072,MIN.JEUN.SPT.FEM.FAM.  COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676082,MIN.JEUN.SPT.FEM.FAM.  COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676092,MIN.JEUN.SPT.FEM.FAM.  COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676102,MIN.JEUN.SPT.FEM.FAM. COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676112,MIN.JEUN. SPT.FEM.FAM. COMMISSARIAT REG.FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676122,MIN.FEMM.FAM.ENF.COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676132,MIN.JEUN.SPT.FEM.FAM.  COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676142,MIN.JEUN.SPT.FEM.FAM.  COMMISSARIAT REG.FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676152,MIN.JEUN . SPT.FEM.FAM.  COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676162,MIN.JEUN.SPT.FEM.FAM.ENF. COMMISSARIAT REG.FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676172,MIN.JEUN.SPT..FEM.FAM. COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676182,MIN.JEUN.SPT..FEM.FAM.  COMMISSARIAT REG.FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676192,MIN.JEUN.SPT.FEM.FAM. COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676202,MIN. JEUN.SPT.FEM.FAM. COMMISSARIAT REG.FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676212,MIN.FEMM.FAM.ENF. COMMISSARIAT REG.FEMM.FAM.ENF.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676222,MIN.JEUN.SPT.FEM.FAM. COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676232,MIN.JEUN.SPT.FEM.FAM.  COMMISSARIAT REG.FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676242,MIN..FEM.FAM. COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676252,MIN. JEUN.SPT.FEM.FAM. COMMISSARIAT REG. FEMM.FAM.,GENERAL,ADMINISTRATION,COMMISSARIAT REG. FEMM.FAM.,MIN.AFF.FEM.FAM.ENF.,,
676262,MIN.AFF.SOC.  UNITE  DE VIE HEBERG.PERS.HANDIC.,GENERAL,ADMINISTRATION,UNITE  DE VIE HEBERG.PERS.HANDIC.,MIN.AFF.FEM.FAM.ENF.,,
676272,MIN.AFF.SOC. CENTRE DE DEFENCE ET D'INTEGRATION SOCIALE,GENERAL,ADMINISTRATION,CENTRE DE DEFENCE ET D'INTEGRATION SOCIALE,MIN.AFF.FEM.FAM.ENF.,,
676282,MIN.AFF.SOC.  CENTRE DE PROTECTION SOC. ENFANCES,GENERAL,ADMINISTRATION,CENTRE DE PROTECTION SOC. ENFANCES,MIN.AFF.FEM.FAM.ENF.,,
676292,MIN.ENS.SUP.RECH.SC.TECH.  ECOLE  NATIONALE  D'INGENIEURS,GENERAL,ADMINISTRATION,ECOLE  NATIONALE  D'INGENIEURS,MIN.ENS.SUP.RECH.SC.,,
676302,MIN.ENS.SUP.RECH.SC. CENTRE UNIVERSITAIRE D'ANIM.CULT.ET SPORT.,GENERAL,ADMINISTRATION,MIN.ENS.SUP.RECH.SC. CENTRE UNIVERSITAIRE D'ANIM.CULT.ET SPORT.,MIN.ENS.SUP.RECH.SC.,,
676312,MIN.AFF.SOC.  OBSERVATOIRE NAT. DE LA MIGRATION,GENERAL,ADMINISTRATION,OBSERVATOIRE NAT. DE LA MIGRATION,MIN.AFF.FEM.FAM.ENF.,,
676322,MIN  EDU.  ECOLE PRIMAIRE  EL KAFIF,GENERAL,ADMINISTRATION,ECOLE PRIMAIRE  EL KAFIF,MIN.EDUC.,,
676332,MIN.ENS.SUP.RECH.SC.TECH.  REST.UNIVERS.RTE.MENZEL ABDERRAHMAN,GENERAL,ADMINISTRATION,REST.UNIVERS.RTE.MENZEL ABDERRAHMAN,MIN.ENS.SUP.RECH.SC.,,
676342,MIN.ENS.SUP.RECH.SC.TECH.  FOYER UNIVERSITAIRE MAHMOUD MESSAADI,GENERAL,ADMINISTRATION,FOYER UNIVERSITAIRE MAHMOUD MESSAADI,MIN.ENS.SUP.RECH.SC.,,
676352,MIN.EDUC.  LYCEE  ENFIDHA,GENERAL,ADMINISTRATION,MIN.EDUC.  LYCEE  ENFIDHA,MIN.EDUC.,,
676362,MIN.  DEV.  LOCALE      MUNICIPALITE  SOUK  EL  JEDID,GENERAL,ADMINISTRATION,MUNICIPALITE  SOUK  EL  JEDID,MIN.INTER.DEV.LOC.,,
